"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2008","AQS","340011006","1","13","ug/m3 SC","12","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"01/07/2008","AQS","340011006","1","17","ug/m3 SC","16","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"01/13/2008","AQS","340011006","1","12","ug/m3 SC","11","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"01/19/2008","AQS","340011006","1","12","ug/m3 SC","11","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"01/25/2008","AQS","340011006","1","17","ug/m3 SC","16","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"01/31/2008","AQS","340011006","1","13","ug/m3 SC","12","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"02/06/2008","AQS","340011006","1","24","ug/m3 SC","22","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"02/12/2008","AQS","340011006","1","8","ug/m3 SC","7","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"02/18/2008","AQS","340011006","1","10","ug/m3 SC","9","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"02/24/2008","AQS","340011006","1","14","ug/m3 SC","13","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"03/01/2008","AQS","340011006","1","15","ug/m3 SC","14","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"03/13/2008","AQS","340011006","1","19","ug/m3 SC","18","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"03/25/2008","AQS","340011006","1","38","ug/m3 SC","35","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"03/31/2008","AQS","340011006","1","25","ug/m3 SC","23","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"04/06/2008","AQS","340011006","1","14","ug/m3 SC","13","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"04/18/2008","AQS","340011006","1","46","ug/m3 SC","43","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"04/24/2008","AQS","340011006","1","39","ug/m3 SC","36","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"04/30/2008","AQS","340011006","1","28","ug/m3 SC","26","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"05/06/2008","AQS","340011006","1","33","ug/m3 SC","31","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"06/05/2008","AQS","340011006","1","21","ug/m3 SC","19","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"06/11/2008","AQS","340011006","1","34","ug/m3 SC","31","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"06/17/2008","AQS","340011006","1","25","ug/m3 SC","23","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"06/23/2008","AQS","340011006","1","41","ug/m3 SC","38","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"06/29/2008","AQS","340011006","1","60","ug/m3 SC","53","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"07/05/2008","AQS","340011006","1","42","ug/m3 SC","39","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"07/11/2008","AQS","340011006","1","24","ug/m3 SC","22","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"07/17/2008","AQS","340011006","1","81","ug/m3 SC","64","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"07/23/2008","AQS","340011006","1","37","ug/m3 SC","34","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"07/29/2008","AQS","340011006","1","39","ug/m3 SC","36","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"08/04/2008","AQS","340011006","1","74","ug/m3 SC","60","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"08/16/2008","AQS","340011006","1","14","ug/m3 SC","13","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"08/22/2008","AQS","340011006","1","34","ug/m3 SC","31","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"08/28/2008","AQS","340011006","1","67","ug/m3 SC","57","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"09/03/2008","AQS","340011006","1","75","ug/m3 SC","61","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"09/09/2008","AQS","340011006","1","77","ug/m3 SC","62","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"09/15/2008","AQS","340011006","1","79","ug/m3 SC","63","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"09/21/2008","AQS","340011006","1","82","ug/m3 SC","64","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"09/27/2008","AQS","340011006","1","93","ug/m3 SC","70","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"11/26/2008","AQS","340011006","1","8","ug/m3 SC","7","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"12/02/2008","AQS","340011006","1","8","ug/m3 SC","7","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"12/08/2008","AQS","340011006","1","7","ug/m3 SC","6","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"12/14/2008","AQS","340011006","1","11","ug/m3 SC","10","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"12/20/2008","AQS","340011006","1","10","ug/m3 SC","9","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"12/26/2008","AQS","340011006","1","8","ug/m3 SC","7","Atlantic City","1","100.0000","81102","PM10 Total 0-10um STP","12100","Atlantic City-Hammonton, NJ","34","New Jersey","001","Atlantic","39.36326","-74.431"
"01/01/2008","AQS","340030004","2","19","ug/m3 SC","18","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"01/07/2008","AQS","340030004","2","48","ug/m3 SC","44","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"01/19/2008","AQS","340030004","2","17","ug/m3 SC","16","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"01/25/2008","AQS","340030004","2","24","ug/m3 SC","22","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"01/31/2008","AQS","340030004","2","26","ug/m3 SC","24","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"02/06/2008","AQS","340030004","2","37","ug/m3 SC","34","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"02/12/2008","AQS","340030004","2","34","ug/m3 SC","31","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"02/18/2008","AQS","340030004","2","14","ug/m3 SC","13","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"02/24/2008","AQS","340030004","2","32","ug/m3 SC","30","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"03/01/2008","AQS","340030004","2","20","ug/m3 SC","19","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"03/07/2008","AQS","340030004","2","45","ug/m3 SC","42","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"03/13/2008","AQS","340030004","2","31","ug/m3 SC","29","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"03/19/2008","AQS","340030004","2","43","ug/m3 SC","40","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"03/25/2008","AQS","340030004","2","31","ug/m3 SC","29","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"03/31/2008","AQS","340030004","2","32","ug/m3 SC","30","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"04/06/2008","AQS","340030004","2","14","ug/m3 SC","13","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"04/12/2008","AQS","340030004","2","36","ug/m3 SC","33","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"04/18/2008","AQS","340030004","2","69","ug/m3 SC","58","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"04/24/2008","AQS","340030004","2","64","ug/m3 SC","55","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"04/30/2008","AQS","340030004","2","31","ug/m3 SC","29","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"05/06/2008","AQS","340030004","2","59","ug/m3 SC","53","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"05/12/2008","AQS","340030004","2","41","ug/m3 SC","38","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"05/18/2008","AQS","340030004","2","23","ug/m3 SC","21","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"05/24/2008","AQS","340030004","2","23","ug/m3 SC","21","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"05/30/2008","AQS","340030004","2","51","ug/m3 SC","47","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"06/05/2008","AQS","340030004","2","34","ug/m3 SC","31","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"06/11/2008","AQS","340030004","2","45","ug/m3 SC","42","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"06/23/2008","AQS","340030004","2","64","ug/m3 SC","55","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"06/29/2008","AQS","340030004","2","63","ug/m3 SC","55","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"07/11/2008","AQS","340030004","2","72","ug/m3 SC","59","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"07/17/2008","AQS","340030004","2","86","ug/m3 SC","66","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"07/23/2008","AQS","340030004","2","56","ug/m3 SC","51","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"07/29/2008","AQS","340030004","2","82","ug/m3 SC","64","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"08/04/2008","AQS","340030004","2","43","ug/m3 SC","40","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"08/10/2008","AQS","340030004","2","56","ug/m3 SC","51","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"08/16/2008","AQS","340030004","2","33","ug/m3 SC","31","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"08/22/2008","AQS","340030004","2","40","ug/m3 SC","37","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"08/28/2008","AQS","340030004","2","46","ug/m3 SC","43","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"09/03/2008","AQS","340030004","2","43","ug/m3 SC","40","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"09/09/2008","AQS","340030004","2","27","ug/m3 SC","25","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"09/15/2008","AQS","340030004","2","25","ug/m3 SC","23","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"09/21/2008","AQS","340030004","2","36","ug/m3 SC","33","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"09/27/2008","AQS","340030004","2","30","ug/m3 SC","28","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"10/03/2008","AQS","340030004","2","25","ug/m3 SC","23","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"12/02/2008","AQS","340030004","2","16","ug/m3 SC","15","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"12/08/2008","AQS","340030004","2","23","ug/m3 SC","21","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"12/14/2008","AQS","340030004","2","17","ug/m3 SC","16","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"12/23/2008","AQS","340030004","2","9","ug/m3 SC","8","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"12/26/2008","AQS","340030004","2","18","ug/m3 SC","17","FORT LEE","1","100.0000","81102","PM10 Total 0-10um STP","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","003","Bergen","40.854583","-73.967772"
"01/01/2008","AQS","340070003","2","11","ug/m3 SC","10","CAMDEN LAB","1","100.0000","81102","PM10 Total 0-10um STP","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/07/2008","AQS","340070003","2","30","ug/m3 SC","28","CAMDEN LAB","1","100.0000","81102","PM10 Total 0-10um STP","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/13/2008","AQS","340070003","2","8","ug/m3 SC","7","CAMDEN LAB","1","100.0000","81102","PM10 Total 0-10um STP","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/25/2008","AQS","340070003","2","16","ug/m3 SC","15","CAMDEN LAB","1","100.0000","81102","PM10 Total 0-10um STP","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"01/31/2008","AQS","340070003","2","12","ug/m3 SC","11","CAMDEN LAB","1","100.0000","81102","PM10 Total 0-10um STP","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/06/2008","AQS","340070003","2","24","ug/m3 SC","22","CAMDEN LAB","1","100.0000","81102","PM10 Total 0-10um STP","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
"02/12/2008","AQS","340070003","2","17","ug/m3 SC","16","CAMDEN LAB","1","100.0000","81102","PM10 Total 0-10um STP","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","34","New Jersey","007","Camden","39.923042","-75.097617"
