"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/31/2007","AQS","340170006","1","0.026","ppm","24","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/01/2007","AQS","340170006","1","0.016","ppm","15","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/02/2007","AQS","340170006","1","0.018","ppm","17","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/03/2007","AQS","340170006","1","0.028","ppm","26","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/04/2007","AQS","340170006","1","0.031","ppm","29","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/05/2007","AQS","340170006","1","0.024","ppm","22","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/06/2007","AQS","340170006","1","0.021","ppm","19","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/07/2007","AQS","340170006","1","0.024","ppm","22","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/08/2007","AQS","340170006","1","0.024","ppm","22","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/09/2007","AQS","340170006","1","0.026","ppm","24","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/10/2007","AQS","340170006","1","0.029","ppm","27","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/11/2007","AQS","340170006","1","0.03","ppm","28","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/12/2007","AQS","340170006","1","0.022","ppm","20","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/13/2007","AQS","340170006","1","0.019","ppm","18","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/14/2007","AQS","340170006","1","0.021","ppm","19","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/15/2007","AQS","340170006","1","0.027","ppm","25","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/16/2007","AQS","340170006","1","0.026","ppm","24","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/17/2007","AQS","340170006","1","0.027","ppm","25","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/18/2007","AQS","340170006","1","0.033","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/19/2007","AQS","340170006","1","0.034","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/20/2007","AQS","340170006","1","0.008","ppm","7","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/21/2007","AQS","340170006","1","0.032","ppm","30","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/22/2007","AQS","340170006","1","0.02","ppm","19","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/23/2007","AQS","340170006","1","0.034","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/24/2007","AQS","340170006","1","0.034","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"02/25/2007","AQS","340170006","1","0.022","ppm","20","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/03/2007","AQS","340170006","1","0.032","ppm","30","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/04/2007","AQS","340170006","1","0.031","ppm","29","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/05/2007","AQS","340170006","1","0.028","ppm","26","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/06/2007","AQS","340170006","1","0.032","ppm","30","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/07/2007","AQS","340170006","1","0.013","ppm","12","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/08/2007","AQS","340170006","1","0.034","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/09/2007","AQS","340170006","1","0.019","ppm","18","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/10/2007","AQS","340170006","1","0.034","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/11/2007","AQS","340170006","1","0.039","ppm","36","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/12/2007","AQS","340170006","1","0.018","ppm","17","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/13/2007","AQS","340170006","1","0.015","ppm","14","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/14/2007","AQS","340170006","1","0.039","ppm","36","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/15/2007","AQS","340170006","1","0.027","ppm","25","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/16/2007","AQS","340170006","1","0.028","ppm","26","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/17/2007","AQS","340170006","1","0.034","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/18/2007","AQS","340170006","1","0.039","ppm","36","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/19/2007","AQS","340170006","1","0.032","ppm","30","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/20/2007","AQS","340170006","1","0.038","ppm","35","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/21/2007","AQS","340170006","1","0.036","ppm","33","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/22/2007","AQS","340170006","1","0.037","ppm","34","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/23/2007","AQS","340170006","1","0.01","ppm","9","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/24/2007","AQS","340170006","1","0.035","ppm","32","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/25/2007","AQS","340170006","1","0.037","ppm","34","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/26/2007","AQS","340170006","1","0.029","ppm","27","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/27/2007","AQS","340170006","1","0.04","ppm","37","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/28/2007","AQS","340170006","1","0.04","ppm","37","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/29/2007","AQS","340170006","1","0.042","ppm","39","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/30/2007","AQS","340170006","1","0.036","ppm","33","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"03/31/2007","AQS","340170006","1","0.039","ppm","36","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/01/2007","AQS","340170006","1","0.034","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/02/2007","AQS","340170006","1","0.028","ppm","26","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/03/2007","AQS","340170006","1","0.037","ppm","34","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/04/2007","AQS","340170006","1","0.022","ppm","20","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/05/2007","AQS","340170006","1","0.028","ppm","26","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/06/2007","AQS","340170006","1","0.033","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/07/2007","AQS","340170006","1","0.038","ppm","35","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/08/2007","AQS","340170006","1","0.027","ppm","25","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/09/2007","AQS","340170006","1","0.033","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/10/2007","AQS","340170006","1","0.04","ppm","37","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/11/2007","AQS","340170006","1","0.042","ppm","39","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/12/2007","AQS","340170006","1","0.03","ppm","28","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/13/2007","AQS","340170006","1","0.033","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/14/2007","AQS","340170006","1","0.048","ppm","44","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/15/2007","AQS","340170006","1","0.04","ppm","37","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/16/2007","AQS","340170006","1","0.026","ppm","24","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/17/2007","AQS","340170006","1","0.037","ppm","34","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/18/2007","AQS","340170006","1","0.033","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/19/2007","AQS","340170006","1","0.037","ppm","34","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/20/2007","AQS","340170006","1","0.047","ppm","44","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/21/2007","AQS","340170006","1","0.046","ppm","43","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/22/2007","AQS","340170006","1","0.055","ppm","51","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/23/2007","AQS","340170006","1","0.068","ppm","93","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/24/2007","AQS","340170006","1","0.047","ppm","44","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/25/2007","AQS","340170006","1","0.031","ppm","29","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/26/2007","AQS","340170006","1","0.045","ppm","42","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/27/2007","AQS","340170006","1","0.003","ppm","3","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/28/2007","AQS","340170006","1","0.038","ppm","35","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/29/2007","AQS","340170006","1","0.039","ppm","36","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"04/30/2007","AQS","340170006","1","0.051","ppm","47","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/01/2007","AQS","340170006","1","0.034","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/02/2007","AQS","340170006","1","0.042","ppm","39","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/03/2007","AQS","340170006","1","0.036","ppm","33","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/04/2007","AQS","340170006","1","0.044","ppm","41","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/05/2007","AQS","340170006","1","0.044","ppm","41","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/06/2007","AQS","340170006","1","0.039","ppm","36","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/07/2007","AQS","340170006","1","0.033","ppm","31","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/08/2007","AQS","340170006","1","0.03","ppm","28","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/09/2007","AQS","340170006","1","0.029","ppm","27","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/10/2007","AQS","340170006","1","0.021","ppm","19","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/11/2007","AQS","340170006","1","0.029","ppm","27","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/12/2007","AQS","340170006","1","0.032","ppm","30","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/13/2007","AQS","340170006","1","0.048","ppm","44","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/14/2007","AQS","340170006","1","0.044","ppm","41","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/15/2007","AQS","340170006","1","0.075","ppm","115","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/16/2007","AQS","340170006","1","0.064","ppm","80","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/17/2007","AQS","340170006","1","0.037","ppm","34","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/18/2007","AQS","340170006","1","0.024","ppm","22","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/19/2007","AQS","340170006","1","0.032","ppm","30","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/20/2007","AQS","340170006","1","0.054","ppm","50","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/21/2007","AQS","340170006","1","0.042","ppm","39","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/22/2007","AQS","340170006","1","0.04","ppm","37","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/23/2007","AQS","340170006","1","0.053","ppm","49","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/24/2007","AQS","340170006","1","0.068","ppm","93","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/25/2007","AQS","340170006","1","0.067","ppm","90","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/26/2007","AQS","340170006","1","0.06","ppm","67","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/27/2007","AQS","340170006","1","0.065","ppm","84","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/28/2007","AQS","340170006","1","0.056","ppm","54","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/29/2007","AQS","340170006","1","0.049","ppm","45","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/30/2007","AQS","340170006","1","0.076","ppm","119","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"05/31/2007","AQS","340170006","1","0.093","ppm","169","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/01/2007","AQS","340170006","1","0.074","ppm","112","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/02/2007","AQS","340170006","1","0.079","ppm","129","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/03/2007","AQS","340170006","1","0.037","ppm","34","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/04/2007","AQS","340170006","1","0.018","ppm","17","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/05/2007","AQS","340170006","1","0.056","ppm","54","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/06/2007","AQS","340170006","1","0.036","ppm","33","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/07/2007","AQS","340170006","1","0.043","ppm","40","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/08/2007","AQS","340170006","1","0.054","ppm","50","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/09/2007","AQS","340170006","1","0.056","ppm","54","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/10/2007","AQS","340170006","1","0.037","ppm","34","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/11/2007","AQS","340170006","1","0.05","ppm","46","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/12/2007","AQS","340170006","1","0.04","ppm","37","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/13/2007","AQS","340170006","1","0.025","ppm","23","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/14/2007","AQS","340170006","1","0.02","ppm","19","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/15/2007","AQS","340170006","1","0.038","ppm","35","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
"06/16/2007","AQS","340170006","1","0.055","ppm","51","Bayonne","17","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","017","Hudson","40.67025","-74.126081"
